"%DiasExt";"%volDispExtr";"PotApr";"%VolNaoAten";"EfGlobal";"EfAtenDem";"%25";"%50";"%75";"%100"
"D 100 A 50 R 500";16.1054840770143;68.130518834707;64.5033762204581;35.4966237795419;66.6301669860389;62.4874532347842;27.6850077561821;10.8951546673967;10.2472853362533;51.2364266812665
"D 100 A 50 R 1000";14.0158773610731;59.8864967363754;81.1891595948535;18.8108404051465;82.8086504243088;79.6331782096907;33.6162058581987;20.8686923989415;12.7748882197281;32.7584633634456
"D 100 A 50 R 2000";12.5376402956474;53.9186713229334;93.1767040788393;6.82329592116069;93.7585546126471;92.4993156309882;47.7598321014691;21.2610639656903;14.6637466922164;16.6438543662743
"D 100 A 50 R 3000";12.0448946071722;51.921318650404;97.1280682544028;2.87193174559723;97.3902728351127;96.8884022264805;55.8262615202117;23.2229217994343;12.1635185692125;8.80554795145543
"D 100 A 50 R 4000";11.8350214435624;51.0687592816509;98.7623870791131;1.23761292088694;98.8685099005384;98.6586367369286;64.5953097910393;21.7081850533808;8.75079843051373;4.94570672506616
"D 100 A 50 R 5000";11.6890227210512;50.5791930520277;99.6620129573866;0.337987042613377;99.6897527146638;99.644128113879;70.2801350488183;20.4763208321927;6.39656903002099;2.84697508896797
"D 100 A 50 R 6000";11.6616479605803;50.4076262146734;99.9180125923898;0.0819874076101834;99.9270006387444;99.9178757185875;76.1200839492654;17.8027192262068;4.84533260333972;1.23186422118806
"D 100 A 50 R 7000";11.6342732001095;50.3445763599788;99.9543753992153;0.0456246007847431;99.9543753992153;99.9543753992153;81.0840405146455;14.9557441372388;3.57696870152386;0.383246646591842
"D 100 A 50 R 8000";11.6251482799526;50.2994924452884;99.9543753992153;0.0456246007847431;99.9543753992153;99.9543753992153;84.89825714025;12.6288894972169;2.308604799708;0.164248562825075
"D 100 A 50 R 9000";11.6251482799526;50.254408530598;99.9543753992153;0.0456246007847431;99.9543753992153;99.9543753992153;87.9459804726709;10.6214070626882;1.25923898165891;0.173373482982024
"D 100 A 50 R 10000";11.6251482799526;50.2093246159076;99.9543753992153;0.0456246007847431;99.9543753992153;99.9543753992153;90.2728351126928;9.02454603522219;0.520120448946072;0.182498403138973
"D 100 A 50 R 20000";11.54302399854;49.7584854690035;99.9543753992153;0.0456246007847431;99.9543753992153;99.9543753992153;98.8593849803814;0.647869331143352;0.26462268455151;0.228123003923716
"D 100 A 50 R 30000";11.4517747969705;49.3076463220993;99.9543753992153;0.0456246007847431;99.9543753992153;99.9543753992153;99.1240076649329;0.209873163609818;0.173373482982024;0.492745688475226
"D 100 A 50 R 40000";11.3514006752441;48.8568071751952;99.9543753992153;0.0456246007847431;99.9543753992153;99.9543753992153;98.759010858655;0.410621407062688;0.337622045807099;0.492745688475226
"D 100 A 50 R 50000";11.1597773519482;48.4059680282911;99.9543753992153;0.0456246007847431;99.9543753992153;99.9543753992153;98.1750159686103;0.739118532712839;0.538370289259969;0.547495209416918
"D 100 A 100 R 500";19.4360799343006;83.0122231509509;68.7660370471758;31.2339629528242;69.8512638014417;67.6430331234602;32.3843416370107;11.3970252760288;10.0009124920157;46.2633451957295
"D 100 A 100 R 1000";18.4232137968793;78.717912650817;86.1492836937677;13.8507163062323;87.0152386166621;85.3545031480975;41.4088876722329;21.8906834565198;11.3149009946163;25.4402773975728
"D 100 A 100 R 2000";17.8392189068346;76.0532278730401;96.8446026097272;3.15539739027284;97.1256501505612;96.5872798613012;61.3012136143809;20.6953189159595;9.91878821060316;8.55005018706086
"D 100 A 100 R 3000";17.6749703440095;75.5022122676939;98.9838488913222;1.0161511086778;99.0510083036773;98.932384341637;71.4298749885938;20.0109499041883;5.72132493840679;2.84697508896797
"D 100 A 100 R 4000";17.6202208230678;75.3087121058426;99.6758828360252;0.324117163974815;99.6988776348207;99.653253034036;81.357788119354;14.380874167351;3.04772333242084;1.22273930103112
"D 100 A 100 R 5000";17.58372114244;75.2273130978691;99.9141345013231;0.0858654986768866;99.9270006387444;99.9087507984305;86.7962405328953;11.0594032302217;1.64248562825075;0.501870608632174
"D 100 A 100 R 6000";17.5745962222831;75.1948301373346;99.9543753992153;0.0456246007847431;99.9543753992153;99.9543753992153;91.1579523679168;7.54630896979651;1.11324025914773;0.182498403138973
"D 100 A 100 R 7000";17.5745962222831;75.1722881799894;99.9543753992153;0.0456246007847431;99.9543753992153;99.9543753992153;93.5669312893512;5.73044985856374;0.656994251300301;0.0456246007847431
"D 100 A 100 R 8000";17.5654713021261;75.1497462226442;99.9543753992153;0.0456246007847431;99.9543753992153;99.9543753992153;95.5470389634091;4.06058946984214;0.346746965964048;0.0456246007847431
"D 100 A 100 R 9000";17.5563463819692;75.127204265299;99.9543753992153;0.0456246007847431;99.9543753992153;99.9543753992153;96.806277945068;2.91997445022356;0.228123003923716;0.0456246007847431
"D 100 A 100 R 10000";17.5563463819692;75.1046623079538;99.9543753992153;0.0456246007847431;99.9543753992153;99.9543753992153;97.7096450406059;2.08960671594124;0.155123642668127;0.0456246007847431
"D 100 A 100 R 20000";17.5198467013414;74.8792427345017;99.9543753992153;0.0456246007847431;99.9543753992153;99.9543753992153;99.5802536727804;0.191623323295921;0.072999361255589;0.155123642668127
"D 100 A 100 R 30000";17.5107217811844;74.6538231610497;99.9543753992153;0.0456246007847431;99.9543753992153;99.9543753992153;99.5072543115248;0.118623962040332;0.182498403138973;0.191623323295921
"D 100 A 100 R 40000";17.4742221005566;74.4284035875976;99.9543753992153;0.0456246007847431;99.9543753992153;99.9543753992153;99.4525047905831;0.0547495209416918;0.26462268455151;0.228123003923716
