"cidade";"Demanda";"Area";"Volume";"EficienciaGlobal"
"478";"Agudo";"400";"1000";"30000";"99.9543753992153"
"479";"Agudo";"400";"1000";"40000";"99.9543753992153"
"480";"Agudo";"400";"1000";"50000";"99.9543753992153"
"481";"Agudo";"500";"50";"500";"32.858837485172"
"482";"Agudo";"500";"50";"1000";"38.0965416552605"
"483";"Agudo";"500";"50";"2000";"43.2247467834656"
"484";"Agudo";"500";"50";"3000";"45.3599781001916"
"485";"Agudo";"500";"50";"4000";"46.4732183593394"
"486";"Agudo";"500";"50";"5000";"47.1119627703258"
"487";"Agudo";"500";"50";"6000";"47.4130851355051"
"488";"Agudo";"500";"50";"7000";"47.6412081394288"
"489";"Agudo";"500";"50";"8000";"47.778081941783"
"490";"Agudo";"500";"50";"9000";"47.8693311433525"
"491";"Agudo";"500";"50";"10000";"47.9423305046081"
"492";"Agudo";"500";"50";"20000";"47.9970800255498"
"493";"Agudo";"500";"50";"30000";"47.9970800255498"
"494";"Agudo";"500";"50";"40000";"47.9970800255498"
"495";"Agudo";"500";"50";"50000";"47.9970800255498"
"496";"Agudo";"500";"100";"500";"35.1948170453509"
"497";"Agudo";"500";"100";"1000";"43.3889953462907"
"498";"Agudo";"500";"100";"2000";"53.9374030477233"
"499";"Agudo";"500";"100";"3000";"60.1332238342914"
"500";"Agudo";"500";"100";"4000";"64.2485628250753"
"501";"Agudo";"500";"100";"5000";"67.1137877543571"
"502";"Agudo";"500";"100";"6000";"69.3858928734374"
"503";"Agudo";"500";"100";"7000";"71.2017519846701"
"504";"Agudo";"500";"100";"8000";"72.5887398485263"
"505";"Agudo";"500";"100";"9000";"73.7658545487727"
"506";"Agudo";"500";"100";"10000";"74.7604708458801"
"507";"Agudo";"500";"100";"20000";"78.7206861939958"
"508";"Agudo";"500";"100";"30000";"80.3722967424035"
"509";"Agudo";"500";"100";"40000";"81.0840405146455"
"510";"Agudo";"500";"100";"50000";"81.5950360434346"
"511";"Agudo";"500";"150";"500";"36.0981841408888"
"512";"Agudo";"500";"150";"1000";"45.2231042978374"
"513";"Agudo";"500";"150";"2000";"57.9706177570946"
"514";"Agudo";"500";"150";"3000";"66.1191714572497"
"515";"Agudo";"500";"150";"4000";"71.9043708367552"
"516";"Agudo";"500";"150";"5000";"76.1200839492654"
"517";"Agudo";"500";"150";"6000";"79.2316817227849"
"518";"Agudo";"500";"150";"7000";"81.6224108039055"
"519";"Agudo";"500";"150";"8000";"83.4108951546674"
"520";"Agudo";"500";"150";"9000";"84.907382060407"
"521";"Agudo";"500";"150";"10000";"86.2304954831645"
"522";"Agudo";"500";"150";"20000";"93.5578063691943"
"523";"Agudo";"500";"150";"30000";"96.3500319372205"
"524";"Agudo";"500";"150";"40000";"97.8921434437449"
"525";"Agudo";"500";"150";"50000";"98.7863856191258"
"526";"Agudo";"500";"200";"500";"36.7186787115613"
"527";"Agudo";"500";"200";"1000";"46.4823432794963"
"528";"Agudo";"500";"200";"2000";"60.1514736746053"
"529";"Agudo";"500";"200";"3000";"69.2307692307692"
"530";"Agudo";"500";"200";"4000";"75.6182133406333"
"531";"Agudo";"500";"200";"5000";"80.3540469020896"
"532";"Agudo";"500";"200";"6000";"83.7211424400036"
"533";"Agudo";"500";"200";"7000";"86.3034948444201"
"534";"Agudo";"500";"200";"8000";"88.4022264805183"
"535";"Agudo";"500";"200";"9000";"90.0355871886121"
"536";"Agudo";"500";"200";"10000";"91.303951090428"
"537";"Agudo";"500";"200";"20000";"97.5636463180947"
"538";"Agudo";"500";"200";"30000";"99.6715028743499"
"539";"Agudo";"500";"200";"40000";"99.9543753992153"
"540";"Agudo";"500";"200";"50000";"99.9543753992153"
"541";"Agudo";"500";"300";"500";"37.0928004379962"
"542";"Agudo";"500";"300";"1000";"47.4495848161329"
"543";"Agudo";"500";"300";"2000";"62.3049548316452"
"544";"Agudo";"500";"300";"3000";"72.0594944794233"
"545";"Agudo";"500";"300";"4000";"79.0583082398029"
"546";"Agudo";"500";"300";"5000";"84.2868874897345"
"547";"Agudo";"500";"300";"6000";"87.927730632357"
"548";"Agudo";"500";"300";"7000";"90.6013322383429"
"549";"Agudo";"500";"300";"8000";"92.5996897527147"
"550";"Agudo";"500";"300";"9000";"94.141801259239"
"551";"Agudo";"500";"300";"10000";"95.2824162788576"
"552";"Agudo";"500";"300";"20000";"99.2973811479149"
"553";"Agudo";"500";"300";"30000";"99.9452504790583"
"554";"Agudo";"500";"300";"40000";"99.9543753992153"
"555";"Agudo";"500";"300";"50000";"99.9543753992153"
"556";"Agudo";"500";"400";"500";"37.4669221644311"
"557";"Agudo";"500";"400";"1000";"48.1795784286887"
"558";"Agudo";"500";"400";"2000";"63.5641938133041"
"559";"Agudo";"500";"400";"3000";"73.7476047084588"
"560";"Agudo";"500";"400";"4000";"80.7920430696231"
"561";"Agudo";"500";"400";"5000";"86.0388721598686"
"562";"Agudo";"500";"400";"6000";"89.7162149831189"
"563";"Agudo";"500";"400";"7000";"92.362441828634"
"564";"Agudo";"500";"400";"8000";"94.1965507801807"
"565";"Agudo";"500";"400";"9000";"95.5014143626243"
"566";"Agudo";"500";"400";"10000";"96.5051555798887"
"567";"Agudo";"500";"400";"20000";"99.5985035130943"
"568";"Agudo";"500";"400";"30000";"99.9543753992153"
"569";"Agudo";"500";"400";"40000";"99.9543753992153"
"570";"Agudo";"500";"400";"50000";"99.9543753992153"
"571";"Agudo";"500";"500";"500";"37.6037959667853"
"572";"Agudo";"500";"500";"1000";"48.4624509535542"
"573";"Agudo";"500";"500";"2000";"64.1938133041336"
"574";"Agudo";"500";"500";"3000";"74.605347203212"
"575";"Agudo";"500";"500";"4000";"81.7866593667305"
"576";"Agudo";"500";"500";"5000";"87.0152386166621"
"577";"Agudo";"500";"500";"6000";"90.6104571584999"
"578";"Agudo";"500";"500";"7000";"93.1289351218177"
"579";"Agudo";"500";"500";"8000";"94.8626699516379"
"580";"Agudo";"500";"500";"9000";"96.1675335340816"
"581";"Agudo";"500";"500";"10000";"97.1256501505612"
"582";"Agudo";"500";"500";"20000";"99.6988776348207"
"583";"Agudo";"500";"500";"30000";"99.9543753992153"
"584";"Agudo";"500";"500";"40000";"99.9543753992153"
"585";"Agudo";"500";"500";"50000";"99.9543753992153"
"586";"Agudo";"500";"1000";"500";"37.9961675335341"
"587";"Agudo";"500";"1000";"1000";"49.3475682087782"
"588";"Agudo";"500";"1000";"2000";"65.7724244912857"
"589";"Agudo";"500";"1000";"3000";"76.5763299571129"
"590";"Agudo";"500";"1000";"4000";"83.9401405237704"
"591";"Agudo";"500";"1000";"5000";"89.0683456519755"
"592";"Agudo";"500";"1000";"6000";"92.4536910302035"
"593";"Agudo";"500";"1000";"7000";"94.7075463089698"
"594";"Agudo";"500";"1000";"8000";"96.3135322565928"
"595";"Agudo";"500";"1000";"9000";"97.4632721963683"
"596";"Agudo";"500";"1000";"10000";"98.2480153298659"
"597";"Agudo";"500";"1000";"20000";"99.8357514371749"
"598";"Agudo";"500";"1000";"30000";"99.9543753992153"
"599";"Agudo";"500";"1000";"40000";"99.9543753992153"
"600";"Agudo";"500";"1000";"50000";"99.9543753992153"
"601";"Agudo";"600";"50";"500";"31.7638470663382"
"602";"Agudo";"600";"50";"1000";"35.6784378136691"
"603";"Agudo";"600";"50";"2000";"39.3192809562916"
"604";"Agudo";"600";"50";"3000";"40.66976913952"
"605";"Agudo";"600";"50";"4000";"41.4545122730176"
"606";"Agudo";"600";"50";"5000";"41.8468838397664"
"607";"Agudo";"600";"50";"6000";"42.0202573227484"
"608";"Agudo";"600";"50";"7000";"42.1845058855735"
"609";"Agudo";"600";"50";"8000";"42.266630166986"
"610";"Agudo";"600";"50";"9000";"42.3213796879277"
"611";"Agudo";"600";"50";"10000";"42.3396295282416"
"612";"Agudo";"600";"50";"20000";"42.3396295282416"
"613";"Agudo";"600";"50";"30000";"42.3396295282416"
"614";"Agudo";"600";"50";"40000";"42.3396295282416"
"615";"Agudo";"600";"50";"50000";"42.3396295282416"
"616";"Agudo";"600";"100";"500";"34.7385710375034"
"617";"Agudo";"600";"100";"1000";"42.0202573227484"
"618";"Agudo";"600";"100";"2000";"50.5246829090245"
"619";"Agudo";"600";"100";"3000";"54.5031480974541"
"620";"Agudo";"600";"100";"4000";"57.9979925175655"
"621";"Agudo";"600";"100";"5000";"60.4890957204124"
"622";"Agudo";"600";"100";"6000";"62.1042065881924"
"623";"Agudo";"600";"100";"7000";"63.5368190528333"
"624";"Agudo";"600";"100";"8000";"64.7960580344922"
"625";"Agudo";"600";"100";"9000";"65.7724244912857"
"626";"Agudo";"600";"100";"10000";"66.5571676247833"
"627";"Agudo";"600";"100";"20000";"69.4223925540652"
"628";"Agudo";"600";"100";"30000";"70.3075098092892"
"629";"Agudo";"600";"100";"40000";"70.7546308969796"
"630";"Agudo";"600";"100";"50000";"71.0648781823159"
"631";"Agudo";"600";"150";"500";"35.6784378136691"
"632";"Agudo";"600";"150";"1000";"44.2376129208869"
"633";"Agudo";"600";"150";"2000";"55.4430148736199"
"634";"Agudo";"600";"150";"3000";"60.3430969979013"
"635";"Agudo";"600";"150";"4000";"66.0187973355233"
"636";"Agudo";"600";"150";"5000";"70.0702618852085"
"637";"Agudo";"600";"150";"6000";"72.4974906469568"
"638";"Agudo";"600";"150";"7000";"74.8152203668218"
"639";"Agudo";"600";"150";"8000";"76.7862031207227"
"640";"Agudo";"600";"150";"9000";"78.1731909845789"
"641";"Agudo";"600";"150";"10000";"79.4233050460809"
"642";"Agudo";"600";"150";"20000";"87.0608632174469"
"643";"Agudo";"600";"150";"30000";"89.9169632265718"
"644";"Agudo";"600";"150";"40000";"91.5503239346656"
"645";"Agudo";"600";"150";"50000";"92.7274386349119"
"646";"Agudo";"600";"200";"500";"36.3263071448125"
"647";"Agudo";"600";"200";"1000";"45.5333515831736"
"648";"Agudo";"600";"200";"2000";"58.1622410803905"
"649";"Agudo";"600";"200";"3000";"63.5003193722055"
"650";"Agudo";"600";"200";"4000";"69.988137603796"
"651";"Agudo";"600";"200";"5000";"74.9247194087052"
"652";"Agudo";"600";"200";"6000";"77.7260698968884"
"653";"Agudo";"600";"200";"7000";"80.6095446664842"
"654";"Agudo";"600";"200";"8000";"83.0458983483894"
"655";"Agudo";"600";"200";"9000";"84.6153846153846"
"656";"Agudo";"600";"200";"10000";"86.1118715211242"
"657";"Agudo";"600";"200";"20000";"93.8954284150014"
"658";"Agudo";"600";"200";"30000";"97.1803996715029"
"659";"Agudo";"600";"200";"40000";"98.7133862578702"
"660";"Agudo";"600";"200";"50000";"99.279131307601"
"661";"Agudo";"600";"300";"500";"36.9194269550141"
"662";"Agudo";"600";"300";"1000";"46.9203394470298"
"663";"Agudo";"600";"300";"2000";"60.9088420476321"
"664";"Agudo";"600";"300";"3000";"66.6301669860389"
"665";"Agudo";"600";"300";"4000";"74.1764759558354"
"666";"Agudo";"600";"300";"5000";"79.7244274112602"
"667";"Agudo";"600";"300";"6000";"82.8086504243088"
"668";"Agudo";"600";"300";"7000";"85.97499771877"
"669";"Agudo";"600";"300";"8000";"88.4296012409891"
"670";"Agudo";"600";"300";"9000";"90.044712108769"
"671";"Agudo";"600";"300";"10000";"91.5594488548225"
"672";"Agudo";"600";"300";"20000";"97.9742677251574"
"673";"Agudo";"600";"300";"30000";"99.6897527146638"
"674";"Agudo";"600";"300";"40000";"99.9543753992153"
"675";"Agudo";"600";"300";"50000";"99.9543753992153"
"676";"Agudo";"600";"400";"500";"37.2387991605073"
"677";"Agudo";"600";"400";"1000";"47.6229582991149"
"678";"Agudo";"600";"400";"2000";"62.4144538735286"
"679";"Agudo";"600";"400";"3000";"68.2361529336618"
"680";"Agudo";"600";"400";"4000";"76.1657085500502"
"681";"Agudo";"600";"400";"5000";"81.9782826900265"
"682";"Agudo";"600";"400";"6000";"84.9986312619765"
"683";"Agudo";"600";"400";"7000";"88.4387261611461"
"684";"Agudo";"600";"400";"8000";"90.948079204307"
"685";"Agudo";"600";"400";"9000";"92.4536910302035"
"686";"Agudo";"600";"400";"10000";"93.9593028561"
"687";"Agudo";"600";"400";"20000";"98.8685099005384"
"688";"Agudo";"600";"400";"30000";"99.8357514371749"
"689";"Agudo";"600";"400";"40000";"99.9543753992153"
"690";"Agudo";"600";"400";"50000";"99.9543753992153"
"691";"Agudo";"600";"500";"500";"37.4669221644311"
"692";"Agudo";"600";"500";"1000";"48.1704535085318"
"693";"Agudo";"600";"500";"2000";"63.3543206496943"
"694";"Agudo";"600";"500";"3000";"69.2855187517109"
"695";"Agudo";"600";"500";"4000";"77.4066976913952"
"696";"Agudo";"600";"500";"5000";"83.301396112784"
"697";"Agudo";"600";"500";"6000";"86.1848708823798"
"698";"Agudo";"600";"500";"7000";"89.5884661009216"
"699";"Agudo";"600";"500";"8000";"92.0795693037686"
"700";"Agudo";"600";"500";"9000";"93.4939319280956"
"701";"Agudo";"600";"500";"10000";"94.8809197919518"
"702";"Agudo";"600";"500";"20000";"99.1696322657177"
"703";"Agudo";"600";"500";"30000";"99.8813760379597"
"704";"Agudo";"600";"500";"40000";"99.9543753992153"
"705";"Agudo";"600";"500";"50000";"99.9543753992153"
"706";"Agudo";"600";"1000";"500";"37.9414180125924"
"707";"Agudo";"600";"1000";"1000";"49.1650698056392"
"708";"Agudo";"600";"1000";"2000";"65.2340542020257"
"709";"Agudo";"600";"1000";"3000";"71.2838762660827"
"710";"Agudo";"600";"1000";"4000";"79.9525504151839"
"711";"Agudo";"600";"1000";"5000";"85.9567478784561"
"712";"Agudo";"600";"1000";"6000";"88.639474404599"
"713";"Agudo";"600";"1000";"7000";"91.8970709006296"
"714";"Agudo";"600";"1000";"8000";"94.0961766584542"
"715";"Agudo";"600";"1000";"9000";"95.2459165982298"
"716";"Agudo";"600";"1000";"10000";"96.632904462086"
"717";"Agudo";"600";"1000";"20000";"99.5711287526234"
"718";"Agudo";"600";"1000";"30000";"99.9543753992153"
"719";"Agudo";"600";"1000";"40000";"99.9543753992153"
"720";"Agudo";"600";"1000";"50000";"99.9543753992153"
"721";"Agudo";"700";"50";"500";"30.4407336435806"
"722";"Agudo";"700";"50";"1000";"33.7713295008669"
"723";"Agudo";"700";"50";"2000";"36.0069349393193"
"724";"Agudo";"700";"50";"3000";"37.3117985217629"
"725";"Agudo";"700";"50";"4000";"37.7497946892965"
"726";"Agudo";"700";"50";"5000";"37.9779176932202"
"727";"Agudo";"700";"50";"6000";"38.0874167351036"
"728";"Agudo";"700";"50";"7000";"38.1512911762022"
"729";"Agudo";"700";"50";"8000";"38.2334154576147"
"730";"Agudo";"700";"50";"9000";"38.2516652979286"
"731";"Agudo";"700";"50";"10000";"38.2607902180856"
"732";"Agudo";"700";"50";"20000";"38.2607902180856"
"733";"Agudo";"700";"50";"30000";"38.2607902180856"
"734";"Agudo";"700";"50";"40000";"38.2607902180856"
"735";"Agudo";"700";"50";"50000";"38.2607902180856"
"736";"Agudo";"700";"100";"500";"34.1363263071448"
"737";"Agudo";"700";"100";"1000";"40.1131490099462"
"738";"Agudo";"700";"100";"2000";"45.6976001459987"
"739";"Agudo";"700";"100";"3000";"50.7071813121635"
"740";"Agudo";"700";"100";"4000";"53.0431608723424"
"741";"Agudo";"700";"100";"5000";"55.1145177479697"
"742";"Agudo";"700";"100";"6000";"56.4558810110412"
"743";"Agudo";"700";"100";"7000";"57.6056209508167"
"744";"Agudo";"700";"100";"8000";"58.609362168081"
"745";"Agudo";"700";"100";"9000";"59.3667305411078"
"746";"Agudo";"700";"100";"10000";"59.9872251117803"
"747";"Agudo";"700";"100";"20000";"62.0585819874076"
"748";"Agudo";"700";"100";"30000";"62.523952915412"
"749";"Agudo";"700";"100";"40000";"62.6517017976093"
"750";"Agudo";"700";"100";"50000";"62.7520759193357"
"751";"Agudo";"700";"150";"500";"35.2951911670773"
"752";"Agudo";"700";"150";"1000";"43.0331234601697"
"753";"Agudo";"700";"150";"2000";"49.7946892964687"
"754";"Agudo";"700";"150";"3000";"57.3501231864221"
"755";"Agudo";"700";"150";"4000";"61.0183410895155"
"756";"Agudo";"700";"150";"5000";"64.7869331143353"
"757";"Agudo";"700";"150";"6000";"67.132037594671"
"758";"Agudo";"700";"150";"7000";"68.9570216260608"
"759";"Agudo";"700";"150";"8000";"70.7820056574505"
"760";"Agudo";"700";"150";"9000";"72.2146181220914"
"761";"Agudo";"700";"150";"10000";"73.5742312254768"
"762";"Agudo";"700";"150";"20000";"80.2171730997354"
"763";"Agudo";"700";"150";"30000";"82.407153937403"
"764";"Agudo";"700";"150";"40000";"83.9127657632996"
"765";"Agudo";"700";"150";"50000";"84.9530066611917"
"766";"Agudo";"700";"200";"500";"35.9978100191623"
"767";"Agudo";"700";"200";"1000";"44.6938589287344"
"768";"Agudo";"700";"200";"2000";"51.9025458527238"
"769";"Agudo";"700";"200";"3000";"60.9635915685738"
"770";"Agudo";"700";"200";"4000";"65.0789305593576"
"771";"Agudo";"700";"200";"5000";"69.9333880828543"
"772";"Agudo";"700";"200";"6000";"72.7529884113514"
"773";"Agudo";"700";"200";"7000";"75.1802171730997"
"774";"Agudo";"700";"200";"8000";"77.625695775162"
"775";"Agudo";"700";"200";"9000";"79.3229309243544"
"776";"Agudo";"700";"200";"10000";"80.9015421115065"
"777";"Agudo";"700";"200";"20000";"89.2873437357423"
"778";"Agudo";"700";"200";"30000";"93.074185600876"
"779";"Agudo";"700";"200";"40000";"94.9630440733644"
"780";"Agudo";"700";"200";"50000";"96.3226571767497"
"781";"Agudo";"700";"300";"500";"36.8464275937586"
"782";"Agudo";"700";"300";"1000";"46.5097180399672"
"783";"Agudo";"700";"300";"2000";"54.3753992152569"
"784";"Agudo";"700";"300";"3000";"64.8873072360617"
"785";"Agudo";"700";"300";"4000";"69.5227666757916"
"786";"Agudo";"700";"300";"5000";"75.2897162149831"
"787";"Agudo";"700";"300";"6000";"78.4286887489735"
"788";"Agudo";"700";"300";"7000";"81.1570398759011"
"789";"Agudo";"700";"300";"8000";"83.9766402043982"
"790";"Agudo";"700";"300";"9000";"85.8928734373574"
"791";"Agudo";"700";"300";"10000";"87.7178574687472"
"792";"Agudo";"700";"300";"20000";"95.6839127657633"
"793";"Agudo";"700";"300";"30000";"98.5582626152021"
"794";"Agudo";"700";"300";"40000";"99.7536271557624"
"795";"Agudo";"700";"300";"50000";"99.9543753992153"
"796";"Agudo";"700";"400";"500";"37.0836755178392"
"797";"Agudo";"700";"400";"1000";"47.1849621315814"
"798";"Agudo";"700";"400";"2000";"55.424765033306"
"799";"Agudo";"700";"400";"3000";"66.7122912674514"
"800";"Agudo";"700";"400";"4000";"71.4937494296925"
"801";"Agudo";"700";"400";"5000";"77.8538187790857"
"802";"Agudo";"700";"400";"6000";"81.2026644766858"
"803";"Agudo";"700";"400";"7000";"83.9675152842413"
"804";"Agudo";"700";"400";"8000";"87.1156127383885"
"805";"Agudo";"700";"400";"9000";"88.9679715302491"
"806";"Agudo";"700";"400";"10000";"90.8842047632083"
"807";"Agudo";"700";"400";"20000";"97.7552696413906"
"808";"Agudo";"700";"400";"30000";"99.470754630897"
"809";"Agudo";"700";"400";"40000";"99.9087507984305"
"810";"Agudo";"700";"400";"50000";"99.9543753992153"
"811";"Agudo";"700";"500";"500";"37.302673601606"
"812";"Agudo";"700";"500";"1000";"47.7050825805274"
"813";"Agudo";"700";"500";"2000";"56.1912583264896"
"814";"Agudo";"700";"500";"3000";"67.9624053289534"
"815";"Agudo";"700";"500";"4000";"72.825987772607"
"816";"Agudo";"700";"500";"5000";"79.3503056848253"
"817";"Agudo";"700";"500";"6000";"82.6717766219546"
"818";"Agudo";"700";"500";"7000";"85.3727529884113"
"819";"Agudo";"700";"500";"8000";"88.6120996441281"
"820";"Agudo";"700";"500";"9000";"90.4370836755178"
"821";"Agudo";"700";"500";"10000";"92.3898165891048"
"822";"Agudo";"700";"500";"20000";"98.4487635733187"
"823";"Agudo";"700";"500";"30000";"99.6623779541929"
"824";"Agudo";"700";"500";"40000";"99.9452504790583"
"825";"Agudo";"700";"500";"50000";"99.9543753992153"
"826";"Agudo";"700";"1000";"500";"37.8684186513368"
"827";"Agudo";"700";"1000";"1000";"48.8821972807738"
"828";"Agudo";"700";"1000";"2000";"57.8519937950543"
"829";"Agudo";"700";"1000";"3000";"70.5356328132129"
"830";"Agudo";"700";"1000";"4000";"75.481339538279"
"831";"Agudo";"700";"1000";"5000";"82.4984031389725"
"832";"Agudo";"700";"1000";"6000";"85.5735012318642"
"833";"Agudo";"700";"1000";"7000";"88.1741034765946"
"834";"Agudo";"700";"1000";"8000";"91.3313258508988"
"835";"Agudo";"700";"1000";"9000";"92.900812117894"
"836";"Agudo";"700";"1000";"10000";"94.661921708185"
"837";"Agudo";"700";"1000";"20000";"99.2335067068163"
"838";"Agudo";"700";"1000";"30000";"99.8540012774888"
"839";"Agudo";"700";"1000";"40000";"99.9543753992153"
"840";"Agudo";"700";"1000";"50000";"99.9543753992153"
"841";"Agudo";"800";"50";"500";"29.66511543024"
"842";"Agudo";"800";"50";"1000";"32.3478419563829"
"843";"Agudo";"800";"50";"2000";"33.8808285427503"
"844";"Agudo";"800";"50";"3000";"34.6655716762478"
"845";"Agudo";"800";"50";"4000";"35.0579432429966"
"846";"Agudo";"800";"50";"5000";"35.2313167259786"
"847";"Agudo";"800";"50";"6000";"35.3043160872342"
"848";"Agudo";"800";"50";"7000";"35.349940688019"
"849";"Agudo";"800";"50";"8000";"35.3864403686468"
"850";"Agudo";"800";"50";"9000";"35.3955652888037"
"851";"Agudo";"800";"50";"10000";"35.3955652888037"
"852";"Agudo";"800";"50";"20000";"35.3955652888037"
"853";"Agudo";"800";"50";"30000";"35.3955652888037"
"854";"Agudo";"800";"50";"40000";"35.3955652888037"
"855";"Agudo";"800";"50";"50000";"35.3955652888037"
"856";"Agudo";"800";"100";"500";"33.2329592116069"
"857";"Agudo";"800";"100";"1000";"38.8539100282873"
"858";"Agudo";"800";"100";"2000";"43.4619947075463"
"859";"Agudo";"800";"100";"3000";"46.892964686559"
"860";"Agudo";"800";"100";"4000";"49.0829455242267"
"861";"Agudo";"800";"100";"5000";"50.9079295556164"
"862";"Agudo";"800";"100";"6000";"52.1215439364906"
"863";"Agudo";"800";"100";"7000";"53.0705356328132"
"864";"Agudo";"800";"100";"8000";"53.8370289259969"
"865";"Agudo";"800";"100";"9000";"54.4575234966694"
"866";"Agudo";"800";"100";"10000";"54.8590199835751"
"867";"Agudo";"800";"100";"20000";"56.3463819691578"
"868";"Agudo";"800";"100";"30000";"56.5380052924537"
"869";"Agudo";"800";"100";"40000";"56.6383794141801"
"870";"Agudo";"800";"100";"50000";"56.6383794141801"
"871";"Agudo";"800";"150";"500";"34.8754448398576"
"872";"Agudo";"800";"150";"1000";"41.7830093986678"
"873";"Agudo";"800";"150";"2000";"48.0883292271193"
"874";"Agudo";"800";"150";"3000";"52.760288347477"
"875";"Agudo";"800";"150";"4000";"56.3828816497856"
"876";"Agudo";"800";"150";"5000";"59.9507254311525"
"877";"Agudo";"800";"150";"6000";"62.0768318277215"
"878";"Agudo";"800";"150";"7000";"63.8288164978556"
"879";"Agudo";"800";"150";"8000";"65.3070535632813"
"880";"Agudo";"800";"150";"9000";"66.7214161876084"
"881";"Agudo";"800";"150";"10000";"67.7890318459714"
"882";"Agudo";"800";"150";"20000";"73.5833561456337"
"883";"Agudo";"800";"150";"30000";"75.3444657359248"
"884";"Agudo";"800";"150";"40000";"76.3025823524044"
"885";"Agudo";"800";"150";"50000";"76.8135778811935"
"886";"Agudo";"800";"200";"500";"35.6693128935122"
"887";"Agudo";"800";"200";"1000";"43.516744228488"
"888";"Agudo";"800";"200";"2000";"50.6889314718496"
"889";"Agudo";"800";"200";"3000";"55.9631353225659"
"890";"Agudo";"800";"200";"4000";"60.3430969979013"
"891";"Agudo";"800";"200";"5000";"65.4804270462633"
"892";"Agudo";"800";"200";"6000";"68.1722784925632"
"893";"Agudo";"800";"200";"7000";"70.5265078930559"
"894";"Agudo";"800";"200";"8000";"72.4974906469568"
"895";"Agudo";"800";"200";"9000";"74.4319737202299"
"896";"Agudo";"800";"200";"10000";"75.8372114244"
"897";"Agudo";"800";"200";"20000";"84.2960124098914"
"898";"Agudo";"800";"200";"30000";"87.9733552331417"
"899";"Agudo";"800";"200";"40000";"89.9169632265718"
"900";"Agudo";"800";"200";"50000";"91.1944520485446"
"901";"Agudo";"800";"300";"500";"36.581804909207"
"902";"Agudo";"800";"300";"1000";"45.7888493475682"
"903";"Agudo";"800";"300";"2000";"53.1982845150105"
"904";"Agudo";"800";"300";"3000";"59.4123551418925"
"905";"Agudo";"800";"300";"4000";"64.5314353499407"
"906";"Agudo";"800";"300";"5000";"70.9645040605895"
"907";"Agudo";"800";"300";"6000";"74.1491011953645"
"908";"Agudo";"800";"300";"7000";"77.0234510448034"
"909";"Agudo";"800";"300";"8000";"79.39593028561"
"910";"Agudo";"800";"300";"9000";"82.0695318915959"
"911";"Agudo";"800";"300";"10000";"83.7302673601606"
"912";"Agudo";"800";"300";"20000";"92.8004379961675"
"913";"Agudo";"800";"300";"30000";"96.4230312984761"
"914";"Agudo";"800";"300";"40000";"98.4213888128479"
"915";"Agudo";"800";"300";"50000";"99.4160051099553"
"916";"Agudo";"800";"400";"500";"36.9194269550141"
"917";"Agudo";"800";"400";"1000";"46.7652158043617"
"918";"Agudo";"800";"400";"2000";"54.7221461812209"
"919";"Agudo";"800";"400";"3000";"61.2555890135961"
"920";"Agudo";"800";"400";"4000";"66.6301669860389"
"921";"Agudo";"800";"400";"5000";"73.711105027831"
"922";"Agudo";"800";"400";"6000";"77.1329500866867"
"923";"Agudo";"800";"400";"7000";"80.2171730997354"
"924";"Agudo";"800";"400";"8000";"82.8086504243088"
"925";"Agudo";"800";"400";"9000";"85.5278766310795"
"926";"Agudo";"800";"400";"10000";"87.2981111415275"
"927";"Agudo";"800";"400";"20000";"95.9576603704718"
"928";"Agudo";"800";"400";"30000";"98.576512455516"
"929";"Agudo";"800";"400";"40000";"99.6897527146638"
"930";"Agudo";"800";"400";"50000";"99.9452504790583"
"931";"Agudo";"800";"500";"500";"37.1840496395657"
"932";"Agudo";"800";"500";"1000";"47.3857103750342"
"933";"Agudo";"800";"500";"2000";"55.6528880372297"
"934";"Agudo";"800";"500";"3000";"62.4327037138425"
"935";"Agudo";"800";"500";"4000";"67.8985308878547"
"936";"Agudo";"800";"500";"5000";"75.3718404963957"
"937";"Agudo";"800";"500";"6000";"78.9214344374487"
"938";"Agudo";"800";"500";"7000";"82.0239072908112"
"939";"Agudo";"800";"500";"8000";"84.6427593758555"
"940";"Agudo";"800";"500";"9000";"87.6813577881194"
"941";"Agudo";"800";"500";"10000";"89.3147184962132"
"942";"Agudo";"800";"500";"20000";"97.3537731544849"
"943";"Agudo";"800";"500";"30000";"99.1696322657177"
"944";"Agudo";"800";"500";"40000";"99.7992517565471"
"945";"Agudo";"800";"500";"50000";"99.9543753992153"
"946";"Agudo";"800";"1000";"500";"37.831918970709"
"947";"Agudo";"800";"1000";"1000";"48.7270736381057"
"948";"Agudo";"800";"1000";"2000";"57.5691212701889"
"949";"Agudo";"800";"1000";"3000";"64.7778081941783"
"950";"Agudo";"800";"1000";"4000";"70.5995072543115"
"951";"Agudo";"800";"1000";"5000";"78.8028104754083"
"952";"Agudo";"800";"1000";"6000";"82.2885299753627"
"953";"Agudo";"800";"1000";"7000";"85.3362533077836"
"954";"Agudo";"800";"1000";"8000";"87.8364814307875"
"955";"Agudo";"800";"1000";"9000";"90.8842047632083"
"956";"Agudo";"800";"1000";"10000";"92.4080664294187"
"957";"Agudo";"800";"1000";"20000";"98.7863856191258"
"958";"Agudo";"800";"1000";"30000";"99.6806277945068"
"959";"Agudo";"800";"1000";"40000";"99.9543753992153"
